iter	Passed	Remaining
6612	427105	218751
6613	427172	218688
6614	427230	218620
6615	427299	218558
6616	427362	218493
6617	427434	218432
6618	427505	218370
6619	427570	218306
6620	427634	218241
6621	427692	218173
6622	427756	218108
6623	427816	218041
6624	427883	217978
6625	427947	217913
6626	428014	217850
6627	428085	217788
6628	428147	217722
6629	428216	217660
6630	428285	217598
6631	428346	217531
6632	428415	217469
6633	428484	217407
6634	428552	217344
6635	428612	217277
6636	428671	217210
6637	428732	217143
6638	428791	217075
6639	428855	217011
6640	428915	216944
6641	428979	216879
6642	429040	216813
6643	429102	216747
6644	429169	216683
6645	429228	216616
6646	429301	216555
6647	429365	216490
6648	429426	216424
6649	429486	216358
6650	429548	216292
6651	429602	216222
6652	429660	216154
6653	429719	216086
6654	429780	216020
6655	429841	215954
6656	429906	215889
6657	429974	215826
6658	430031	215758
6659	430092	215691
6660	430156	215627
6661	430211	215557
6662	430263	215486
6663	430316	215416
6664	430381	215352
6665	430449	215289
6666	430507	215221
6667	430561	215151
6668	430624	215086
6669	430686	215020
6670	430755	214957
6671	430819	214893
6672	430884	214828
6673	430940	214760
6674	431000	214692
6675	431065	214628
6676	431129	214563
6677	431189	214496
6678	431249	214430
6679	431313	214365
6680	431369	214296
6681	431430	214230
6682	431498	214167
6683	431566	214104
6684	431628	214038
6685	431693	213974
6686	431761	213911
6687	431830	213849
6688	431892	213783
6689	431949	213715
6690	432013	213650
6691	432073	213583
6692	432145	213522
6693	432214	213459
6694	432276	213394
6695	432340	213329
6696	432399	213261
6697	432463	213197
6698	432523	213130
6699	432588	213065
6700	432658	213003
6701	432721	212938
6702	432783	212872
6703	432842	212805
6704	432904	212739
6705	432963	212672
6706	433025	212606
6707	433090	212542
6708	433157	212478
6709	433229	212418
6710	433302	212357
6711	433379	212299
6712	433440	212232
6713	433511	212171
6714	433574	212106
6715	433647	212045
6716	433713	211981
6717	433785	211920
6718	433846	211854
6719	433895	211782
6720	433955	211715
6721	434023	211652
6722	434084	211586
6723	434149	211522
6724	434215	211458
6725	434280	211393
6726	434349	211331
6727	434400	211260
6728	434457	211192
6729	434520	211126
6730	434584	211061
6731	434650	210997
6732	434713	210932
6733	434777	210867
6734	434839	210801
6735	434891	210731
6736	434957	210667
6737	435020	210602
6738	435089	210539
6739	435155	210475
6740	435206	210404
6741	435270	210339
6742	435333	210274
6743	435398	210210
6744	435461	210144
6745	435529	210081
6746	435589	210015
6747	435647	209947
6748	435712	209883
6749	435781	209820
6750	435842	209754
6751	435911	209691
6752	435978	209628
6753	436045	209565
6754	436121	209505
6755	436185	209441
6756	436251	209377
6757	436307	209308
6758	436368	209242
6759	436425	209174
6760	436485	209107
6761	436549	209042
6762	436613	208977
6763	436662	208905
6764	436724	208840
6765	436786	208774
6766	436855	208711
6767	436921	208647
6768	436979	208580
6769	437033	208510
6770	437095	208445
6771	437158	208379
6772	437220	208313
6773	437288	208251
6774	437356	208188
6775	437416	208121
6776	437482	208057
6777	437558	207998
6778	437624	207934
6779	437684	207867
6780	437741	207799
6781	437798	207731
6782	437864	207667
6783	437920	207598
6784	437973	207529
6785	438035	207463
6786	438099	207398
6787	438151	207327
6788	438218	207264
6789	438279	207198
6790	438339	207131
6791	438400	207065
6792	438465	207001
6793	438526	206934
6794	438589	206869
6795	438641	206799
6796	438704	206734
6797	438759	206664
6798	438821	206599
6799	438882	206533
6800	438946	206468
6801	439011	206403
6802	439073	206338
6803	439133	206271
6804	439200	206207
6805	439265	206143
6806	439323	206076
6807	439382	206009
6808	439451	205946
6809	439523	205885
6810	439584	205819
6811	439649	205754
6812	439717	205692
6813	439786	205629
6814	439846	205563
6815	439912	205499
6816	439981	205436
6817	440039	205368
6818	440101	205303
6819	440163	205237
6820	440211	205165
6821	440277	205101
6822	440340	205036
6823	440406	204972
6824	440468	204906
6825	440527	204839
6826	440595	204776
6827	440654	204709
6828	440716	204643
6829	440773	204575
6830	440840	204512
6831	440897	204444
6832	440968	204382
6833	441033	204318
6834	441099	204254
6835	441153	204185
6836	441224	204123
6837	441290	204059
6838	441356	203995
6839	441414	203928
6840	441484	203866
6841	441549	203802
6842	441617	203738
6843	441679	203673
6844	441735	203604
6845	441798	203539
6846	441858	203472
6847	441916	203405
6848	441983	203341
6849	442041	203274
6850	442103	203208
6851	442169	203144
6852	442223	203075
6853	442287	203011
6854	442351	202946
6855	442418	202882
6856	442478	202816
6857	442537	202749
6858	442602	202684
6859	442669	202621
6860	442738	202559
6861	442801	202493
6862	442863	202427
6863	442925	202362
6864	442995	202300
6865	443067	202239
6866	443124	202171
6867	443189	202106
6868	443261	202045
6869	443332	201984
6870	443391	201917
6871	443457	201853
6872	443531	201792
6873	443588	201724
6874	443654	201661
6875	443722	201597
6876	443781	201531
6877	443841	201464
6878	443897	201396
6879	443954	201328
6880	444018	201263
6881	444085	201199
6882	444145	201133
6883	444213	201070
6884	444269	201002
6885	444333	200937
6886	444396	200871
6887	444457	200805
6888	444522	200741
6889	444592	200679
6890	444651	200612
6891	444715	200547
6892	444776	200481
6893	444841	200417
6894	444899	200350
6895	444962	200284
6896	445029	200221
6897	445085	200152
6898	445150	200088
6899	445216	200024
6900	445280	199959
6901	445329	199888
6902	445397	199825
6903	445468	199763
6904	445534	199700
6905	445607	199639
6906	445673	199575
6907	445734	199509
6908	445798	199444
6909	445863	199380
6910	445932	199317
6911	445989	199250
6912	446050	199183
6913	446115	199119
6914	446180	199055
6915	446248	198992
6916	446313	198927
6917	446377	198863
6918	446441	198798
6919	446499	198730
6920	446562	198665
6921	446628	198602
6922	446695	198538
6923	446760	198474
6924	446829	198411
6925	446897	198348
6926	446958	198282
6927	447012	198213
6928	447074	198147
6929	447136	198081
6930	447199	198016
6931	447267	197953
6932	447331	197889
6933	447392	197822
6934	447459	197759
6935	447522	197694
6936	447581	197627
6937	447640	197560
6938	447705	197496
6939	447770	197431
6940	447835	197367
6941	447891	197299
6942	447951	197232
6943	448019	197169
6944	448079	197103
6945	448135	197035
6946	448196	196969
6947	448257	196902
6948	448328	196841
6949	448390	196775
6950	448447	196708
6951	448511	196643
6952	448577	196579
6953	448633	196511
6954	448695	196445
6955	448756	196379
6956	448818	196313
6957	448882	196249
6958	448945	196183
6959	449012	196120
6960	449080	196057
6961	449144	195992
6962	449205	195926
6963	449267	195860
6964	449338	195799
6965	449396	195731
6966	449460	195667
6967	449520	195600
6968	449577	195532
6969	449646	195470
6970	449698	195400
6971	449764	195336
6972	449835	195274
6973	449902	195211
6974	449970	195148
6975	450028	195081
6976	450092	195016
6977	450154	194950
6978	450218	194885
6979	450283	194821
6980	450345	194756
6981	450402	194688
6982	450467	194624
6983	450529	194558
6984	450595	194494
6985	450665	194432
6986	450729	194367
6987	450787	194300
6988	450854	194236
6989	450925	194175
6990	450985	194109
6991	451045	194042
6992	451108	193977
6993	451174	193913
6994	451234	193846
6995	451302	193784
6996	451369	193720
6997	451430	193654
6998	451498	193591
6999	451566	193528
7000	451635	193466
7001	451692	193398
7002	451762	193336
7003	451824	193270
7004	451893	193207
7005	451954	193142
7006	452018	193077
7007	452085	193013
7008	452158	192952
7009	452225	192889
7010	452299	192828
7011	452367	192765
7012	452440	192705
7013	452502	192639
7014	452566	192574
7015	452628	192508
7016	452694	192445
7017	452759	192380
7018	452825	192316
7019	452892	192253
7020	452952	192187
7021	453022	192124
7022	453082	192058
7023	453145	191993
7024	453207	191927
7025	453270	191862
7026	453329	191795
7027	453390	191729
7028	453452	191664
7029	453514	191598
7030	453575	191532
7031	453638	191467
7032	453693	191398
7033	453759	191335
7034	453820	191269
7035	453881	191202
7036	453950	191140
7037	454016	191076
7038	454075	191009
7039	454138	190944
7040	454195	190876
7041	454257	190811
7042	454325	190748
7043	454385	190681
7044	454454	190619
7045	454520	190555
7046	454586	190491
7047	454648	190426
7048	454706	190358
7049	454772	190295
7050	454837	190230
7051	454892	190162
7052	454945	190092
7053	455013	190029
7054	455075	189964
7055	455142	189900
7056	455202	189834
7057	455267	189769
7058	455322	189701
7059	455383	189635
7060	455446	189570
7061	455516	189508
7062	455573	189440
7063	455638	189376
7064	455704	189312
7065	455762	189245
7066	455818	189177
7067	455883	189112
7068	455949	189049
7069	456013	188984
7070	456076	188919
7071	456135	188852
7072	456202	188789
7073	456264	188723
7074	456324	188657
7075	456391	188593
7076	456452	188527
7077	456509	188460
7078	456577	188396
7079	456642	188332
7080	456703	188266
7081	456761	188199
7082	456815	188131
7083	456878	188065
7084	456939	187999
7085	457005	187935
7086	457074	187873
7087	457141	187810
7088	457210	187747
7089	457267	187679
7090	457328	187613
7091	457389	187547
7092	457450	187481
7093	457515	187417
7094	457579	187352
7095	457647	187289
7096	457708	187223
7097	457770	187158
7098	457830	187092
7099	457886	187024
7100	457947	186958
7101	458010	186893
7102	458078	186830
7103	458135	186762
7104	458194	186695
7105	458252	186628
7106	458310	186561
7107	458371	186495
7108	458439	186432
7109	458503	186367
7110	458570	186304
7111	458624	186235
7112	458679	186167
7113	458741	186101
7114	458810	186038
7115	458870	185972
7116	458933	185907
7117	458986	185838
7118	459045	185771
7119	459108	185706
7120	459174	185642
7121	459235	185577
7122	459298	185512
7123	459360	185446
7124	459424	185381
7125	459482	185314
7126	459549	185251
7127	459617	185188
7128	459686	185125
7129	459749	185060
7130	459813	184995
7131	459876	184930
7132	459937	184864
7133	459994	184797
7134	460057	184732
7135	460115	184665
7136	460183	184602
7137	460237	184533
7138	460301	184468
7139	460364	184403
7140	460429	184339
7141	460499	184277
7142	460560	184211
7143	460624	184146
7144	460681	184079
7145	460743	184013
7146	460802	183947
7147	460870	183884
7148	460926	183816
7149	460990	183751
7150	461054	183686
7151	461121	183623
7152	461190	183560
7153	461268	183501
7154	461336	183438
7155	461400	183373
7156	461466	183309
7157	461529	183244
7158	461592	183179
7159	461659	183116
7160	461728	183053
7161	461795	182990
7162	461849	182921
7163	461915	182857
7164	461973	182790
7165	462037	182726
7166	462104	182662
7167	462162	182595
7168	462225	182530
7169	462285	182464
7170	462353	182400
7171	462413	182334
7172	462479	182270
7173	462542	182206
7174	462607	182141
7175	462679	182080
7176	462741	182014
7177	462801	181948
7178	462865	181883
7179	462924	181816
7180	462982	181750
7181	463041	181683
7182	463101	181617
7183	463154	181548
7184	463217	181483
7185	463279	181417
7186	463343	181353
7187	463411	181290
7188	463480	181227
7189	463540	181161
7190	463611	181099
7191	463678	181035
7192	463744	180971
7193	463817	180910
7194	463878	180845
7195	463945	180781
7196	464012	180717
7197	464081	180655
7198	464146	180590
7199	464208	180525
7200	464283	180465
7201	464343	180398
7202	464400	180331
7203	464457	180264
7204	464513	180196
7205	464574	180130
7206	464641	180067
7207	464707	180003
7208	464775	179939
7209	464845	179877
7210	464919	179817
7211	464984	179752
7212	465048	179688
7213	465113	179623
7214	465185	179562
7215	465256	179500
7216	465316	179433
7217	465378	179368
7218	465442	179303
7219	465507	179239
7220	465569	179174
7221	465636	179110
7222	465692	179043
7223	465748	178975
7224	465805	178908
7225	465869	178843
7226	465939	178780
7227	465994	178712
7228	466054	178646
7229	466131	178586
7230	466193	178521
7231	466255	178456
7232	466319	178391
7233	466387	178328
7234	466441	178259
7235	466508	178196
7236	466577	178133
7237	466639	178068
7238	466698	178001
7239	466761	177936
7240	466824	177871
7241	466893	177808
7242	466960	177745
7243	467021	177679
7244	467084	177614
7245	467151	177551
7246	467217	177487
7247	467285	177424
7248	467350	177359
7249	467412	177294
7250	467476	177229
7251	467541	177165
7252	467602	177099
7253	467664	177034
7254	467720	176966
7255	467780	176900
7256	467850	176837
7257	467912	176772
7258	467980	176709
7259	468040	176643
7260	468099	176576
7261	468165	176512
7262	468234	176450
7263	468298	176385
7264	468355	176318
7265	468418	176253
7266	468475	176185
7267	468538	176120
7268	468607	176058
7269	468673	175994
7270	468734	175928
7271	468791	175861
7272	468855	175796
7273	468920	175732
7274	468980	175666
7275	469046	175602
7276	469111	175538
7277	469177	175474
7278	469241	175409
7279	469291	175339
7280	469345	175271
7281	469405	175205
7282	469470	175140
7283	469527	175073
7284	469587	175007
7285	469654	174944
7286	469715	174878
7287	469776	174812
7288	469835	174746
7289	469894	174679
7290	469955	174613
7291	470022	174550
7292	470097	174489
7293	470157	174423
7294	470219	174358
7295	470281	174292
7296	470348	174229
7297	470404	174161
7298	470467	174096
7299	470529	174031
7300	470594	173967
7301	470657	173902
7302	470728	173840
7303	470797	173777
7304	470870	173715
7305	470927	173648
7306	470998	173586
7307	471067	173524
7308	471136	173461
7309	471199	173396
7310	471261	173330
7311	471317	173263
7312	471374	173196
7313	471436	173130
7314	471498	173065
7315	471567	173002
7316	471637	172940
7317	471707	172877
7318	471773	172813
7319	471835	172748
7320	471909	172687
7321	471971	172622
7322	472031	172556
7323	472087	172488
7324	472151	172423
7325	472214	172358
7326	472273	172292
7327	472332	172226
7328	472393	172160
7329	472450	172093
7330	472517	172029
7331	472580	171964
7332	472637	171897
7333	472691	171829
7334	472755	171764
7335	472820	171700
7336	472886	171636
7337	472955	171573
7338	473015	171507
7339	473080	171443
7340	473141	171377
7341	473203	171312
7342	473261	171245
7343	473326	171181
7344	473389	171116
7345	473460	171054
7346	473518	170987
7347	473575	170920
7348	473630	170852
7349	473692	170787
7350	473752	170721
7351	473820	170657
7352	473884	170593
7353	473946	170528
7354	474008	170462
7355	474066	170395
7356	474131	170331
7357	474200	170268
7358	474258	170202
7359	474319	170136
7360	474380	170070
7361	474451	170008
7362	474526	169948
7363	474591	169883
7364	474654	169818
7365	474712	169751
7366	474770	169685
7367	474830	169619
7368	474894	169554
7369	474964	169492
7370	475023	169425
7371	475087	169361
7372	475143	169293
7373	475208	169229
7374	475264	169161
7375	475327	169096
7376	475392	169032
7377	475455	168967
7378	475518	168902
7379	475587	168840
7380	475652	168775
7381	475718	168711
7382	475785	168648
7383	475853	168585
7384	475907	168517
7385	475969	168451
7386	476029	168385
7387	476099	168323
7388	476157	168256
7389	476222	168192
7390	476288	168128
7391	476350	168063
7392	476410	167997
7393	476467	167929
7394	476535	167866
7395	476594	167800
7396	476668	167739
7397	476734	167675
7398	476798	167610
7399	476861	167546
7400	476936	167485
7401	476996	167419
7402	477058	167353
7403	477122	167289
7404	477184	167224
7405	477241	167156
7406	477303	167091
7407	477363	167025
7408	477429	166961
7409	477495	166898
7410	477561	166833
7411	477619	166767
7412	477680	166701
7413	477742	166636
7414	477803	166570
7415	477863	166504
7416	477926	166439
7417	477986	166373
7418	478047	166308
7419	478119	166246
7420	478185	166182
7421	478244	166116
7422	478309	166051
7423	478378	165989
7424	478445	165925
7425	478509	165861
7426	478577	165797
